,win,pgn
3912,1,1.d4 Nf6 2.Bg5 c5 3.Bxf6 gxf6 4.d5 Qb6 5.Qc1 f5 6.g3 Bg7 7.c3 d6 8.Nd2 Qc7 9.a4 Nd7 10.Bg2 Nf6 11.Nc4 Bd7 12.Qd2 h5 13.Nf3 Ne4 14.Qe3 Bf6 15.h4 O-O-O 16.Nfd2 Nxd2 17.Qxd2 Kb8 18.Bf3 Bc8 19.e3 e6 20.Qd1 Qe7 21.a5 e5 22.Qb3 Qc7 23.a6 b6 24.Be2 Rdg8 25.Kd2 f4 26.Rhg1 fxg3 27.fxg3 Bd8 28.Na5 f5 29.Raf1 Qh7 30.Nc6+ Ka8 31.Qc4 Qh6 32.b4 Re8 33.Rb1 Bc7 34.Rbf1 Bd7 35.Qd3 e4 36.Qc2 Rhg8 37.Bb5 Rg7 38.Qa4 Reg8 39.Nxa7 Bxb5 40.Nxb5 Bd8 41.a7 Rxg3 42.Nc7+ Kb7 43.a8=Q+ Kxc7 44.Q4c6# 
9562,1,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.Nc3 Nd4 5.Ba4 c6 6.O-O b5 7.Bb3 Nxb3 8.axb3 Qc7 9.d4 d6 10.Re1 Be7 11.Qd3 O-O 12.h3 a6 13.Ne2 Rd8 14.Ng3 g6 15.Bd2 Re8 16.Ba5 Qb8 17.dxe5 dxe5 18.Qc3 Bb7 19.b4 Bf8 20.Rad1 h6 21.Rd3 Bg7 22.Nd2 h5 23.Ngf1 Qa7 24.Nb3 Bc8 25.Nfd2 Be6 26.Nc5 Nd7 27.Nxd7 Bxd7 28.Nb3 Bf8 29.Red1 Be6 30.Nc5 Bxc5 31.bxc5 Rab8 32.Rd6 Qb7 33.Qxe5 b4 34.Qf6 Qb5 35.Bc7 Rbc8 36.Rd8 Qxc5 37.Be5 
5057,1,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 dxc4 5.Nf3 a6 6.O-O b5 7.Ne5 Nd5 8.a4 Bb7 9.e4 Nf6 10.axb5 axb5 11.Rxa8 Bxa8 12.Nc3 c6 13.d5 cxd5 14.Nxb5 Qa5 15.Nc3 Bb4 16.exd5 Bxc3 17.bxc3 Bxd5 18.Bxd5 exd5 19.Nxc4 Qxc3 20.Qa4+ Ke7 21.Ba3+ Ke6 22.Rc1 Qd4 23.Bb2 Qe4 24.Qb4 dxc4 25.Re1 Rc8 26.Rxe4+ Nxe4 27.Qb7 Nd6 28.Qf3 Nd7 29.Qg4+ f5 30.Qxg7 Ne4 31.g4 Nef6 32.g5 Rg8 33.Qh6 Rg6 34.Qh4 Ne4 35.Qxh7 Rxg5+ 36.Kf1 Nef6 37.Qh3 Rg4 38.Qe3+ Re4 39.Qa7 Rh4 40.Qa6+ Kf7 41.Qd6 Re4 42.f3 Rh4 43.Qc7 Ke6 44.Kg2 f4 45.Qxc4+ Kf5 46.Qc8 Kg6 47.Qc7 Kf5 48.Bd4 Rh8 49.Qc2+ Ke6 50.Qc4+ Kf5 51.Bc3 Rg8+ 52.Kh1 Ne5 53.Qb5 Re8 54.h4 Re7 55.Kh2 Nd7 56.Qb7 Rf7 57.Bd4 Ke6 58.Qa8 Rg7 59.Qa2+ Kf5 60.Qc2+ Ke6 61.Qb3+ Kf5 62.Bf2 Nf6 63.Kh3 Rd7 64.Qb1+ Ke6 65.Qa2+ Kf5 66.Qc2+ Rd3 67.h5 Nfd7 68.Bh4 Ke6 69.h6 Kf7 70.Qg2 Rxf3+ 71.Kh2 Rg3 72.Qd5+ Kg6 73.Qe6+ Nf6 74.Qxf6+ Kh7 75.Qxe5 
5782,1,1.Nf3 Nf6 2.c4 b6 3.g3 Bb7 4.Bg2 e6 5.O-O Be7 6.b3 O-O 7.Bb2 c5 8.e3 d5 9.Qe2 Nc6 10.Rd1 Qc7 11.Nc3 Rad8 12.cxd5 Nxd5 13.Nxd5 Rxd5 14.d4 cxd4 15.Nxd4 Nxd4 16.Bxd4 Rd6 17.Rdc1 Qd7 18.Be5 Rd5 19.Rc7 Qd8 20.Rxb7 Rxe5 21.Rd1 Qe8 22.Rxa7 Ra5 23.Rb7 Bc5 24.a4 Ra8 25.Rbd7 Rd8 26.Qb5 Ba3 27.Bb7 
9086,1,1.Nf3 d5 2.g3 c6 3.Bg2 Bg4 4.O-O Nd7 5.d4 e6 6.Nbd2 Ngf6 7.c3 Be7 8.Re1 O-O 9.e4 dxe4 10.Nxe4 Qb6 11.Nxf6+ Bxf6 12.Qb3 a5 13.Bf4 a4 14.Qxb6 Nxb6 15.Bd6 Rfe8 16.Nd2 Bf5 17.Bf1 Be7 18.Bxe7 Rxe7 19.Nc4 Nxc4 20.Bxc4 Ra5 21.b4 axb3 22.axb3 Rxa1 23.Rxa1 Kf8 24.f3 Ke8 25.g4 Bc2 26.b4 Kd7 27.Kf2 Kd6 28.h4 e5 29.Ra2 Bd1 30.Rd2 Ba4 31.dxe5+ Kxe5 32.Kg3 Rc7 33.g5 h5 34.f4+ Kf5 35.Re2 Bb5 36.Re5+ Kg6 37.f5+ Kh7 38.Bxf7 
8022,1,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Qc7 5.Nc3 e6 6.g3 a6 7.Bg2 d6 8.O-O Bd7 9.Re1 Be7 10.Nxc6 Bxc6 11.Qg4 h5 12.Qe2 Nf6 13.Bg5 b5 14.a4 Rb8 15.axb5 axb5 16.Ra6 Bd7 17.Rea1 b4 18.Ra7 Qc8 19.Nd1 O-O 20.Ne3 Bb5 21.Qd1 Bd8 22.Qxd6 Nxe4 23.Bxe4 Bxg5 24.Qe5 Bxe3 25.fxe3 Qc4 26.Rxf7 Kxf7 27.Ra7+ Bd7 28.Rxd7+ Ke8 29.Bd3 
7029,1,1.Nf3 Nf6 2.c4 c5 3.Nc3 e6 4.e4 Nc6 5.Be2 d5 6.e5 Ng4 7.cxd5 exd5 8.Bb5 Be7 9.d4 O-O 10.Bxc6 bxc6 11.h3 Nh6 12.Bxh6 gxh6 13.O-O c4 14.Qd2 Kg7 15.Ne2 Rb8 16.Ng3 Rg8 17.Kh2 Kh8 18.b3 cxb3 19.axb3 a6 20.Qc2 Rg6 21.Nf5 Bxf5 22.Qxf5 Qg8 23.g3 Rxb3 24.Rxa6 Re6 25.Rb1 Rxb1 26.Qxb1 Qc8 27.Ra7 Kg8 28.Qf5 Qb8 29.Rd7 Qe8 30.Rb7 Qa8 31.Qb1 Kg7 32.Rb8 Qa7 33.Rc8 Rg6 34.Kg2 Re6 35.Kh2 Rg6 36.Kg2 Re6 37.h4 h5 38.Qf5 Qd7 39.Ra8 Qb7 40.Ng5 Bxg5 41.Qxg5+ Rg6 42.Qd8 Qb4 43.e6 fxe6 44.Ra7+ 
2814,1,1.e4 c5 2.Nf3 d6 3.Bb5+ Nc6 4.O-O Bd7 5.c3 Nf6 6.Re1 a6 7.Bf1 Bg4 8.d3 e6 9.Nbd2 Nd7 10.h3 Bh5 11.g4 Bg6 12.d4 cxd4 13.cxd4 e5 14.d5 Ncb8 15.h4 h6 16.Bh3 Be7 17.h5 Bh7 18.Nf1 a5 19.Ng3 Na6 20.Bf1 Nac5 21.Bb5 O-O 22.a4 Kh8 23.Nd2 Bh4 24.Ndf1 Nf6 25.f3 Rc8 26.Be3 Ng8 27.Re2 Bg5 28.Ra3 Bf4 29.Rc3 Qg5 30.Bxc5 dxc5 31.Rg2 Qf6 32.Ne3 Rfd8 33.Nc4 Ra8 34.Rd3 Ne7 35.Ne2 Bg5 36.Qe1 Nc6 37.Bxc6 bxc6 38.d6 Re8 39.Qc3 Re6 40.Qa3 g6 41.Qxc5 gxh5 42.gxh5 Rg8 43.d7 Rd8 44.Qxa5 Qe7 45.Qc7 f5 46.Nd6 Bg8 47.exf5 Rf6 48.Nb7 Qb4 49.Nc3 Qh4 50.Qxe5 Bf4 51.Qe7 Bh2+ 52.Kf1 Bg3 53.Rxg3 
7297,1,1.d4 d5 2.c4 dxc4 3.e4 c5 4.d5 Nf6 5.Nc3 b5 6.e5 b4 7.exf6 bxc3 8.bxc3 Nd7 9.Bxc4 Nb6 10.Nf3 Nxc4 11.Qa4+ Qd7 12.Qxc4 Bb7 13.Ne5 Bxd5 14.Qa6 Qe6 15.Qa4+ Kd8 16.Bf4 exf6 17.O-O-O fxe5 18.Rxd5+ Qxd5 19.Rd1 Qxd1+ 20.Qxd1+ Ke8 21.Qa4+ Ke7 22.Qe4 Rd8 23.Bxe5 Kd7 24.Qa4+ Ke7 25.Bc7 Re8 26.Bd6+ Kd8 27.Qa5+ Kd7 28.Qb5+ Kd8 29.Qa5+ Kd7 30.Qb5+ Kd8 31.Bc7+ Ke7 32.Qxc5+ Kd7 33.Qxa7 f6 34.Kc2 Be7 35.Bb6+ Ke6 36.Qb7 Rb8 37.Qc6+ Kf7 38.a4 Rhc8 39.Qd5+ Kf8 40.a5 Bb4 41.c4 Re8 42.Kb3 Re5 43.Qxe5 fxe5 44.Kxb4 Ke7 45.Kb5 Kd7 46.a6 g5 47.a7 Ra8 48.g4 h5
2431,1,1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.Nc3 fxe4 5.Nxe4 Nf6 6.Qe2 d5 7.Nxf6+ gxf6 8.d4 e4 9.Nh4 Be6 10.Qh5+ Bf7 11.Qf5 Qd6 12.c3 Qe6 13.Bf4 O-O-O 14.f3 Qxf5 15.Nxf5 Rg8 16.O-O a6 17.Ba4 Ne7 18.Ng3 Bg6 19.fxe4 Bxe4 20.Nxe4 dxe4 21.Bb3 Nd5 22.Rae1 Rg4 23.Bxd5 Rxd5 24.h3 Rg6 25.Rxe4 Kd7 26.Rfe1 Rf5 27.R1e2 h5 28.c4 b5 29.b3 Bb4 30.c5 Ba5 31.a3 
2371,1,1.Nf3 d5 2.c4 c6 3.d4 Nf6 4.Nc3 dxc4 5.a4 Bg4 6.Ne5 Bh5 7.f3 Nfd7 8.Nxc4 e5 9.e4 Qh4+ 10.g3 Qf6 11.dxe5 Qxf3 12.Nd6+ Bxd6 13.Qxd6 Qxh1 14.Bg5 f6 15.exf6 gxf6 16.Bxf6 Nxf6 17.Qe6+ Kf8 18.Qxf6+ Kg8 19.Qd8+ Kf7 20.Qxh8 Qxh2 21.Bc4+ Ke7 22.Qxh7+ Kd6 23.e5+ Kc5 24.Ne4+ Kxc4 25.b3+ Kxb3 26.Nd2+ Kb4 27.Qxb7+ Kc3 28.Ra3+ Kd4 29.Qb2+ Kd5 30.Ra1 
9824,1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 Ng4 7.Bg5 h6 8.Bh4 g5 9.Bg3 Bg7 10.Be2 h5 11.h4 gxh4 12.Bxh4 Nc6 13.Nb3 Be6 14.Qd2 Rc8 15.f3 Nge5 16.Nd5 Ng6 17.O-O-O a5 18.a4 Nb4 19.Nxb4 Bxb3 20.Bb5+ Kf8 21.Qd3 Bxa4 22.Bxa4 axb4 23.Qb5 Qc7 24.Qxb4 b5 25.Bb3 Qa7 26.Kb1 Nxh4 27.Rxh4 Qf2 28.Rf4 Bf6 29.e5 Bxe5 30.Rxf7+ Ke8 31.Qxb5+ Kd8 32.Qxe5 
716,1,1.e4 e6 2.d4 d5 3.Nd2 Nc6 4.Ngf3 Nf6 5.e5 Nd7 6.Nb3 Be7 7.Bb5 O-O 8.O-O Ncb8 9.Bf4 b6 10.Rc1 Bb7 11.Bd3 Na6 12.c3 c5 13.Bb1 Re8 14.Qd2 Rc8 15.Bg5 Nf8 16.h3 Bxg5 17.Nxg5 f6 18.Nf3 Rc7 19.Rce1 f5 20.Nh2 Nb8 21.f4 Bc8 22.g4 c4 23.Na1 Nc6 24.Nc2 Rf7 25.Ne3 Ng6 26.Ng2 Nh4 27.Qf2 Nxg2 28.Qxg2 Ne7 29.Qg3 b5 30.Nf3 a5 31.Re2 Kh8 32.Ng5 Rff8 33.Rg2 Qc7 34.Kh2 Ng8 35.Nxh7 Kxh7 36.Qh4+ Nh6 37.g5 Qf7 38.g6+ Qxg6 39.Rxg6 Kxg6 40.Rg1+ Kh7 41.Bc2 Rf7 42.Bd1 Rg8 43.Rg6 Rb7 44.Bh5 b4 45.Qg5 bxc3 46.bxc3 Rb2+ 47.Kg3 Rc2 48.Qe7 Rxc3+ 49.Kh4 Kh8 50.Rxh6+ gxh6 51.Qf6+ Rg7 52.Bg6 
2828,1,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O Re8 10.d5 Na5 11.Nd4 Bd7 12.e4 c6 13.Re1 cxd5 14.exd5 Qc8 15.Bf4 Bg4 16.Nde2 Nac4 17.Qb3 e5 18.dxe6 Qxe6 19.Bxb7 Rad8 20.Bg5 Rb8 21.Be4 h6 22.Bf4 Rbd8 23.Rab1 Qc8 24.h4 Bf5 25.Bxf5 Qxf5 26.Qb5 Ne5 27.Nd4 Qg4 28.Bxe5 Rxe5 29.Rxe5 Bxe5 30.Qxe5 Rxd4 31.Re1 Nc4 32.Qf6 Nd6 33.Kg2 Rd2 34.Re7 Qc4 35.h5 gxh5 36.Qxh6 Qd4 37.Ne4 Rxf2+ 38.Nxf2 Qd5+ 39.Kh2 
2243,1,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 Ne7 5.a3 Bxc3+ 6.bxc3 c5 7.h4 Qc7 8.Rh3 Nbc6 9.Qg4 Nf5 10.Bd3 cxd4 11.f4 Nxe5 12.fxe5 Qxc3+ 13.Kd1 Qxa1 14.Bxf5 exf5 15.Qxg7 Rf8 16.a4 d3 17.Rxd3 Qxa4 18.Nf3 Qg4 19.Bg5 h6 20.Qxh6 Rg8 21.Qf6 Rxg5 22.hxg5 Qxg2 23.Qh8+ Ke7 24.e6 fxe6 25.Qg7+ Ke8 26.g6 Bd7 27.Qg8+ Ke7 28.Qxa8 
8221,1,1.d4 g6 2.e4 Bg7 3.Nc3 d6 4.Be3 c6 5.a4 Nf6 6.h3 O-O 7.Nf3 Qc7 8.Be2 e5 9.dxe5 dxe5 10.O-O Nh5 11.a5 Nf4 12.Bc4 Rd8 13.Qb1 Qe7 14.Qa2 Qf6 15.Rfd1 Nd7 16.Kh2 Re8 17.Ne2 Bh6 18.Qb3 Nf8 19.Neg1 Bg7 20.g3 N4e6 21.Rd6 Qe7 22.Rad1 h6 23.c3 Nh7 24.Nh4 Bf8 25.R6d2 Qc7 26.Qa2 Nf6 27.f3 Kg7 28.b4 Nh5 29.Rd3 Be7 30.Ng2 
6012,1,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Nf3 c5 5.g3 cxd4 6.Nxd4 Ne4 7.Qd3 Qa5 8.Nb3 Qf5 9.Qe3 Nc6 10.Bg2 Nd6 11.c5 Nc4 12.Qd3 Qxd3 13.exd3 N4a5 14.Nxa5 Nxa5 15.Be3 d6 16.cxd6 Bd7 17.O-O Bxd6 18.Ne4 Be7 19.Rfc1 Nc6 20.Nc5 Bxc5 21.Bxc5 Nd8 22.Bd4 O-O 23.Rc7 Bb5 24.Bc5 Re8 25.d4 a6 26.Re1 Rb8 27.Ba7 Ra8 28.Bc5 Rb8 29.Ba7 Ra8 30.Bb6 Rb8 31.b3 Bc6 32.d5 exd5 33.Rxe8+ Bxe8 34.Bxd5 Bc6 35.Re7 h6 36.Bxc6 Nxc6 37.Rc7 Nb4 38.Ba7 Ra8 39.a3 Rxa7 40.axb4 a5 41.bxa5 Rxa5 42.Rxb7 Ra1+ 43.Kg2 Rb1 44.Kf3 h5 45.h4 Rb2 46.b4 g6 47.b5 Kg7 48.b6 Kf6 49.Ke3 Ke6 50.Rb8 Kf6 51.Kd4 Rxf2 52.Ra8 Rb2 53.Kc5 Ke6 54.Kc6 Rc2+ 55.Kb7 Rc3 56.Ra5 Rxg3 57.Ka7 Rb3 58.b7 f6 59.b8=Q Rxb8 60.Kxb8 
7112,1,1.d4 d6 2.e4 Nf6 3.Nc3 c6 4.f3 d5 5.Bf4 e6 6.Bd3 dxe4 7.fxe4 Qxd4 8.Nb5 Qb4+ 9.c3 Qxb2 10.Nc7+ Kd8 11.Nxa8 Bc5 12.Ne2 Nbd7 13.a4 Ng4 14.Rf1 Ke7 15.Bc1 Qxa1 16.Bg5+ f6 17.Qxa1 fxg5 18.Nd4 Nde5 19.Be2 Ne3 20.Qc1 Nxg2+ 21.Kd1 h6 22.Rf2 Nf4 23.Qe3 Bd6 24.Nb3 Rd8 25.Kc2 Nxe2 26.Rxe2 b6 27.Nxb6 axb6 28.Qxb6 Nc4 29.Qxc6 Ne5 30.Qb5 Bd7 31.Qa6 Bc8 32.Qa7+ Rd7 33.Qa8 Rc7 34.Nd4 Bd7 35.Nb5 Rc8 36.Qb7 Nc4 37.Nxd6 Nxd6 38.Qa7 Rc4 39.e5 Ne4 40.Kd3 Rxa4 41.Qc7 
4448,1,1.Nf3 d5 2.d4 Nf6 3.c4 c6 4.Nc3 a6 5.c5 Nbd7 6.Bf4 Nh5 7.e3 Nxf4 8.exf4 b6 9.cxb6 e6 10.Bd3 Bd6 11.f5 Nxb6 12.fxe6 Bxe6 13.O-O O-O 14.Qc2 g6 15.Rfe1 Qf6 16.Na4 Nxa4 17.Qxa4 c5 18.dxc5 Bxc5 19.Rac1 Rfc8 20.Rc2 a5 21.Rec1 Bf8 22.Nd4 Qf4 23.g3 Qxc1+ 24.Rxc1 Rxc1+ 25.Kg2 Rc7 26.Nxe6 fxe6 27.Be2 Kh8 28.a3 Rcc8 29.h4 Bg7 30.h5 gxh5 31.Bxh5 Rab8 32.b3 Rc2 33.b4 Rd2 34.bxa5 Rf8 35.Kh3 Rdxf2 36.a6 Ra8 37.Be8 Ra7 38.Bc6 Rf8 39.Bb7 Be5 40.Qc6 Bb8 41.Qxe6 Kg7 42.Qxd5 h6 43.Qe6 
1229,1,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.Nbd2 Bb7 6.Bg2 c5 7.dxc5 Bxc5 8.O-O O-O 9.Nb3 Be7 10.Bf4 Na6 11.Nbd4 Nc5 12.Nb5 Nce4 13.Rc1 a6 14.Nd6 Nxd6 15.Bxd6 Rc8 16.Ne5 Bxg2 17.Kxg2 b5 18.c5 Nd5 19.Bxe7 Qxe7 20.e4 f6 21.Nxd7 Qxd7 22.exd5 exd5 23.Qd4 a5 24.Rfe1 b4 25.Re3 Rc6 26.a3 Rb8 27.Rd1 bxa3 28.Rxa3 Rb5 29.Qxd5+ Qxd5+ 30.Rxd5 Rc8 31.Rc3 Rc7 32.b3 Kf7 33.g4 Ke7 34.h3 h6 35.h4 Ke6 36.Rd6+ Ke7 37.Rd5 Ke6 38.Rh5 Rc8 39.Rf5 Rcb8 40.c6 Rxf5 41.gxf5+ Kxf5 42.h5 Kg4 43.c7 Rc8 44.Rg3+ Kf4 45.Rxg7 f5 46.f3 Re8 47.Kf2 Rc8 48.Rd7 Ke5 49.Ke3 Ke6 50.Rg7 Ke5 51.Rh7 f4+ 52.Kd3 Kd5 53.Rg7 Kc6 54.Ke4 Kb7 55.Kxf4 Rf8+ 56.Kg4 Re8 57.f4 Re1 58.Rh7 Rg1+ 59.Kf5 Rg3 60.Rxh6 Kxc7 61.Ra6 Rxb3 62.Rxa5 Kd6 63.h6 
161,1,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.Bg5 e6 7.Qd2 a6 8.O-O-O h6 9.Be3 Be7 10.f4 Bd7 11.h3 b5 12.Bd3 Nxd4 13.Bxd4 b4 14.Ne2 e5 15.Be3 Qa5 16.Kb1 O-O 17.g4 Rfd8 18.fxe5 dxe5 19.Ng3 Be6 20.b3 Ne8 21.Qf2 Nd6 22.Bb6 Qa3 23.Bxd8 Bxd8 24.Qc5 Nb5 25.Bxb5 axb5 26.Rxd8+ Rxd8 27.Qxe5 Ra8 28.Qb2 Rc8 29.Ne2 Qxb2+ 30.Kxb2 Rd8 31.Nf4 Rd4 32.Re1 Bd7 33.Nd5 h5 34.gxh5 Bxh3 35.Nxb4 Bg2 36.Kc3 Rxe4 37.Rxe4 Bxe4 38.Kd4 f5 39.a4 bxa4 40.bxa4 Kf7 41.a5 Ke6 42.c4 Kd6 43.c5+ Kc7 44.c6 Bf3 45.Kc5 f4 46.a6 Kb8 47.Kb6 Ka8 48.a7 Bxc6 49.Na6 
3320,1,1.e4 c5 2.Nf3 d6 3.c3 Nf6 4.Be2 Nbd7 5.d3 b6 6.O-O Bb7 7.Re1 g6 8.Nbd2 Bg7 9.d4 cxd4 10.cxd4 Nxe4 11.Nxe4 Bxe4 12.Bb5 Bd5 13.Bg5 f6 14.Bf4 Kf7 15.Qa4 Nf8 16.Rac1 Ne6 17.Bd2 Rc8 18.Bc4 Rxc4 19.Rxc4 Bxc4 20.Qxc4 d5 21.Qc6 Qd6 22.Qb7 a5 23.Rc1 Rb8 24.Qa7 Rd8 25.a3 Rd7 26.Qa6 Rc7 27.Re1 Rc4 28.b3 Rc7 29.b4 axb4 30.Bxb4 Qc6 31.Bd2 Rc8 32.h4 Ra8 33.Qd3 h5 34.Rc1 Qd6 35.Rc3 Qd7 36.Qb1 Qd6 37.g4 hxg4 38.h5 gxh5 39.Nh4 Nf4 40.Qf5 Ne2+ 41.Kf1 Nxc3 42.Qg6+ Kf8 43.Nf5 Qe6 44.Nxg7 Qe2+ 45.Kg1 e6 46.Nxh5 Ne4 47.Bb4+ 
7716,1,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5 5.Ngf3 a6 6.dxc5 Bxc5 7.Nb3 Bd6 8.Bd3 Ne7 9.O-O h6 10.h3 Nbc6 11.Nbd4 O-O 12.c3 Bc7 13.Be3 Qd6 14.Re1 Nxd4 15.Bxd4 Nc6 16.Bc2 Bd7 17.Qd3 g6 18.Qd2 Nxd4 19.Qxd4 Bb6 20.Qd2 Bxh3 21.Qxh6 Qg3 22.Qxh3 Qxf2+ 23.Kh1 Kg7 24.Rf1 Qxc2 25.Ng5 Bf2 26.Qh7+ Kf6 27.Qh4 Rh8 28.Rxf2+ 
5481,1,1.e4 e6 2.d4 d5 3.Nd2 c5 4.Ngf3 Nf6 5.exd5 Nxd5 6.Nb3 cxd4 7.Nbxd4 Be7 8.c3 O-O 9.Bd3 Nd7 10.O-O Re8 11.Re1 Bf6 12.Bc2 a6 13.Qd3 g6 14.Bh6 Qc7 15.Rad1 N7b6 16.Bb3 Bd7 17.Ng5 Qf4 18.Nxf7 Qh4 19.Bg5 Bxg5 20.Nf3 Nf4 21.Qf1 Qg4 22.N3xg5 Kg7 23.f3 Qf5 24.Qf2 Nbd5 25.Qd4+ Qf6 26.c4 e5 27.Qf2 h6 28.Ne4 Qxf7 29.Nd6 Qf6 30.Nxe8+ Rxe8 31.cxd5 Bh3 32.g3 Qg5 33.d6 Bd7 34.Kh1 Nh3 35.Qe3 Qxe3 36.Rxe3 Nf2+ 37.Kg2 Nxd1 38.Bxd1 Bc6 39.Bc2 Re6 40.Kf2 Rxd6 41.Rxe5 Bd5 42.b3 Kf6 43.Re2 Be6 44.Be4 Rb6 45.Rd2 a5 46.Rd4 g5 47.Ke3 Rb5 48.Bd3 Re5+ 49.Re4 Rc5 50.Bc4 Bd7 51.Rd4 Re5+ 52.Kd2 Bc6 53.f4 gxf4 54.Rxf4+ Kg7 55.Rg4+ Kf6 56.Rf4+ Kg7 57.Rg4+ Kf6 58.Bd3 Kf7 59.Kc3 Re1 60.Rh4 Kg7 61.Rg4+ Kf7 62.a4 Re5 63.Bc4+ Kf6 64.Kd4 Rh5 65.Rf4+ Ke7 66.h4 Kd6 67.Bf7 
8648,1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2 e5 7.Nb3 Be7 8.O-O O-O 9.a4 Be6 10.f4 Qc7 11.f5 Bc4 12.a5 Nbd7 13.Kh1 Rfc8 14.Bg5 b5 15.axb6 Qxb6 16.Bxc4 Rxc4 17.Nd5 Qd8 18.Na5 Rd4 19.Nxe7+ Qxe7 20.Nc6 Rxd1 21.Nxe7+ Kf8 22.Rfxd1 Kxe7 23.Ra4 h6 24.Bh4 g5 25.fxg6 fxg6 26.Bxf6+ Nxf6 27.Rda1 Rb8 28.R1a2 Ke6 29.Kg1 Nd7 30.Rc4 Rb6 31.b3 Nc5 32.b4 Nd7 33.c3 Nf6 34.Kf2 Kd7 35.Ke2 h5 36.Kd3 h4 37.Rf2 Nh5 38.Rf7+ Ke6 39.Rcc7 Nf4+ 40.Kd2 d5 41.g3 
8931,1,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Be2 d5 5.exd5 Nxd5 6.O-O Nxc3 7.bxc3 e4 8.Nd4 Nxd4 9.cxd4 Qxd4 10.c3 Qd5 11.d3 Bd6 12.dxe4 Qxd1 13.Rxd1 O-O 14.Be3 Be6 15.a4 Rfd8 16.a5 b6 17.f4 f6 18.Kf2 Rab8 19.Rd2 Kf8 20.g4 bxa5 21.Rxa5 Rb3 22.Rc2 Ra3 23.Rh5 Kg8 24.c4 Bb4 25.Rb5 a5 26.c5 Ra2 27.Rxa2 Bxa2 28.Rb7 Rd7 29.Bb5 Re7 30.Bc6 Kf8 31.h4 Bf7 32.Rb8+ Be8 33.Rc8 a4 34.Bxa4 Rxe4 35.Bc2 Re7 36.Bxh7 Kf7 37.h5 Bc6 38.Bg8# 
1153,1,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.f3 e6 7.Be3 Be7 8.Qd2 O-O 9.g4 a6 10.O-O-O Nxd4 11.Qxd4 b5 12.h4 Qa5 13.g5 b4 14.Ne2 Nd7 15.Kb1 e5 16.Qd2 Nc5 17.Nc1 Be6 18.Bh3 Qc7 19.h5 Bxh3 20.Rxh3 Ne6 21.g6 Rac8 22.Rg1 Bf6 23.Nd3 a5 24.Nf2 fxg6 25.hxg6 hxg6 26.Rxg6 Kf7 27.Rg1 Rh8 28.Rxh8 Rxh8 29.Ng4 Qc6 30.Rd1 Be7 31.Qf2 a4 32.f4 exf4 33.Bxf4 Kg8 34.Qf3 a3 35.Bc1 Rh4 36.Qf5 Qc4 37.Re1 
9337,1,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 Ne7 5.a3 Bxc3+ 6.bxc3 b6 7.Qg4 Ng6 8.h4 h5 9.Qd1 Ba6 10.Bxa6 Nxa6 11.Bg5 f6 12.Qd3 Kf7 13.Rh3 Nb8 14.Rf3 Nd7 15.exf6 gxf6 16.Nh3 Qe7 17.Kf1 Rag8 18.Re1 Ke8 19.Nf4 Nxf4 20.Bxf4 c6 21.c4 Nf8 22.cxd5 cxd5 23.c4 Qd7 24.Rc1 Ke7 25.Qb3 Ng6 26.Qb4+ Kf7 27.Bg5 f5 28.cxd5 Rc8 29.dxe6+ Qxe6 30.Re1 Qd7 31.Qb1 Rhe8 32.Rxf5+ Kg7 33.Bf6+ Kh6 34.Rxe8 Qxe8 35.Qd1 Kh7 36.Rxh5+ Kg8 37.Be5 Rc3 38.Kg1 Qc6 39.Qg4 Rxa3 40.Rh8+ Kf7 41.Qf5+ Ke7 42.Rh7+ 
